STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,2025/4/30,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",67.7,24,45.7,24,1013.7,24,12.9,24,10,24,13.8,24,20,28,77, ,50, ,0,G,999.9,0
74486094789,2025/5/1,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61,24,33.4,24,1020.3,24,19.5,24,10,24,9.6,24,15.9,21,77, ,50, ,0,G,999.9,0
74486094789,2025/5/2,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.8,24,55,24,1012.1,19,12.2,24,8.3,24,7.5,24,18.1,999.9,77, ,50, ,0,G,999.9,0
74486094789,2025/5/3,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.9,24,56.5,24,1011.6,24,10.8,24,9.9,24,8.6,24,21,25.1,77, ,55, ,0,G,999.9,0
74486094789,2025/5/4,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.7,24,57.5,24,1013,17,12.4,24,8.3,24,10.6,24,15.9,22.9,71.1, ,55, ,0,G,999.9,10000
74486094789,2025/5/5,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",60.9,24,59.7,24,1016.9,14,16.8,24,1.5,24,6.3,24,13,21,66.9, ,57.9, ,0.41,G,999.9,110000
74486094789,2025/5/6,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",60,24,58.5,24,1017.8,17,17.4,24,3.3,24,11.1,24,17.1,24.1,66, ,57.9, ,1.06,G,999.9,110000
74486094789,2025/5/7,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.7,24,53.3,24,1015.2,23,14.5,24,8.6,24,8.9,24,15,20,72, ,54, ,0.01,G,999.9,100000
74486094789,2025/5/8,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",65.2,24,54.2,24,1015.6,24,14.9,24,10,24,6.1,24,12,999.9,75.9, ,54, ,0,G,999.9,0
74486094789,2025/5/9,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.7,24,56.7,24,1013.4,21,12.5,24,7.4,24,7.1,24,13,999.9,73.9, ,57, ,0,G,999.9,10000
74486094789,2025/5/10,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.2,24,44.9,24,1012.9,23,11.8,24,10,24,15.5,24,22.9,32.1,73.9,*,53.1,*,0.25,G,999.9,0
74486094789,2025/5/11,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",68.4,24,42.7,24,1021,24,20.3,24,10,24,7.4,24,14,20,79,*,55,*,0,G,999.9,0
74486094789,2025/5/12,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.3,24,44.2,24,1026.5,24,25.4,24,10,24,6.7,24,12,999.9,70, ,52, ,0,G,999.9,0
74486094789,2025/5/13,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",63.3,24,58.2,24,1022,23,21.3,24,10,24,6,24,13,999.9,72, ,52, ,0,G,999.9,10000
74486094789,2025/5/14,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.1,24,59,24,1019.1,17,18.3,24,8.1,24,12.1,24,22,29.9,72, ,59, ,0.25,G,999.9,10000
74486094789,2025/5/15,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",64.5,24,62.2,24,1013.1,19,12.4,24,4.7,24,6,24,14,999.9,72, ,60.1, ,0.58,G,999.9,110000
74486094789,2025/5/16,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",63.4,24,61.5,24,1009.3,18,8.4,24,4.3,24,4.9,24,13,999.9,72, ,61, ,0.01,G,999.9,110010
74486094789,2025/5/17,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",66.8,24,62.1,24,1002.5,22,2.1,24,8.9,24,7.6,24,15,999.9,81,*,62.1,*,0.07,G,999.9,110000
74486094789,2025/5/18,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",71.1,24,51.3,24,1001.8,24,1,24,10,24,16.1,24,24.1,42.7,82, ,61, ,0,G,999.9,0
74486094789,2025/5/19,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",66.8,24,45.2,24,1006.4,24,5.6,24,10,24,18.2,24,22,31.1,78.1, ,59, ,0,G,999.9,0
74486094789,2025/5/20,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",59.2,24,39.5,24,1013,24,12.2,24,10,24,12,24,20,27,73.9, ,50, ,0,G,999.9,0
74486094789,2025/5/21,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",55.4,24,46.9,24,1015.9,24,15.2,24,10,24,11.3,24,17.1,26,75.9, ,50, ,0,G,999.9,10000
74486094789,2025/5/22,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",51,24,47.5,24,1010.8,20,10.2,24,8.3,24,11.2,24,14,21,57.9, ,48.9, ,0.62,G,999.9,10000
74486094789,2025/5/23,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",53.5,24,46.2,24,1009.6,20,8.8,24,9.3,24,7.2,24,15.9,20,66.9, ,48, ,0.39,G,999.9,10000
74486094789,2025/5/24,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",58.7,24,44.9,24,1013.1,24,12.3,24,10,24,11.2,24,19,28,68, ,48, ,0.04,G,999.9,10000
74486094789,2025/5/25,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.4,24,44.6,24,1018.2,24,17.4,24,10,24,12.6,24,19,24.1,70, ,51.1, ,0,G,999.9,0
74486094789,2025/5/26,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",63.2,24,46.8,24,1021.7,24,20.9,24,10,24,9.4,24,13,20,73, ,54, ,0,G,999.9,0
74486094789,2025/5/27,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.8,24,50.9,24,1026.4,24,25.6,24,10,24,7.7,24,15,999.9,73, ,54, ,0,G,999.9,0
74486094789,2025/5/28,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",60.7,24,49.4,24,1026.1,24,25.3,24,10,24,6.6,24,13,999.9,73, ,54, ,0,G,999.9,10000
74486094789,2025/5/29,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",60.7,24,56.5,24,1017.6,17,17.4,24,7.6,24,7.6,24,13,999.9,70, ,55, ,0.26,G,999.9,10000
74486094789,2025/5/30,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.8,24,59.6,24,1008.9,19,7.2,24,7.6,24,7.4,24,13,17.1,72, ,57, ,0.01,G,999.9,0
74486094789,2025/5/31,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",64.8,24,56.4,24,992.4,21,991.3,24,6.2,24,13.4,24,22,34,73, ,57.9, ,0.48,G,999.9,10010
74486094789,2025/6/1,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",60.3,24,41.9,24,1003.8,24,3,24,10,24,14.9,24,22,31.1,73, ,52, ,0.42,G,999.9,0
74486094789,2025/6/2,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",62.7,24,46.1,24,1014.1,24,13.3,24,10,24,7.8,24,15.9,22.9,72, ,52, ,0,G,999.9,0
74486094789,2025/6/3,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",65.6,24,48.7,24,1019.4,24,18.6,24,10,24,6.8,24,14,999.9,75.9, ,52, ,0,G,999.9,0
74486094789,2025/6/4,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",66.9,24,57.1,24,1022.5,24,21.7,24,10,24,6.7,24,18.1,999.9,75.9,*,59,*,0,G,999.9,0
74486094789,2025/6/5,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",71.8,24,63,24,1018,24,17.3,24,10,24,9.3,24,17.1,999.9,81, ,64, ,0,G,999.9,0
74486094789,2025/6/6,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",73,24,65.3,24,1013.7,24,12.9,24,10,24,7.9,24,19,21,81, ,64, ,0,G,999.9,0
74486094789,2025/6/7,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70.1,24,67.2,24,1008.6,19,7.8,24,5.6,24,5.3,24,14,21,81, ,66, ,0,G,999.9,110010
74486094789,2025/6/8,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",69.3,24,62.9,24,1010,21,8.9,24,10,24,9.9,24,15.9,24.1,75,*,64,*,0.33,G,999.9,10000
74486094789,2025/6/9,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",63.8,24,60.7,24,1012.2,22,11.5,24,6.2,24,9.2,24,15,22.9,75, ,62.1, ,0.01,G,999.9,10000
74486094789,2025/6/10,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",66.4,24,64,24,1011.6,18,10.6,24,3.7,24,4.5,24,9.9,999.9,75, ,62.1, ,0.05,G,999.9,110000
74486094789,2025/6/11,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",73.1,24,60.8,24,1016.4,24,15.7,24,10,24,7,24,15,999.9,82.4,*,66,*,0.15,G,999.9,0
74486094789,2025/6/12,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.8,24,62.6,24,1016.5,24,15.7,24,10,24,10.3,24,14,20,90, ,64.9, ,0,G,999.9,0
74486094789,2025/6/13,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.2,24,54.4,24,1018.8,24,18,24,10,24,8.6,24,12,999.9,90, ,66.9, ,0,G,999.9,0
74486094789,2025/6/14,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",64.2,24,59,24,1018.7,19,17.8,24,6.8,24,9.1,24,18.1,22.9,79, ,61, ,0.58,G,999.9,10000
74486094789,2025/6/15,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",61.1,24,56.6,24,1021.3,21,20.4,24,8.9,24,6.4,24,14,18.1,66, ,59, ,0.42,G,999.9,10000
74486094789,2025/6/16,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",63.7,24,58.8,24,1020.8,21,20,24,8.5,24,7.2,24,14,20,71.1, ,59, ,0.07,G,999.9,10000
74486094789,2025/6/17,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",65.3,24,63.4,24,1017.8,21,17.1,24,4.7,24,5.7,24,11.1,999.9,71.1, ,61, ,0.05,G,999.9,10000
74486094789,2025/6/18,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",69,24,66.6,24,1014,20,13.4,24,3.2,24,6,24,8,999.9,82, ,64, ,0.28,G,999.9,110000
74486094789,2025/6/19,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",75.5,24,70.6,24,1009.4,14,9.1,24,6.1,24,7,24,33,48,84.9, ,64.9, ,0.27,G,999.9,110010
74486094789,2025/6/20,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.2,24,62.1,24,1010.6,22,9.1,24,10,24,14.5,24,20,32.1,86, ,68, ,0.29,G,999.9,10000
74486094789,2025/6/21,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78.2,24,63.9,24,1018.2,24,17.4,24,10,24,8.5,24,15.9,22,87.1, ,69.1, ,0,G,999.9,0
74486094789,2025/6/22,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78.6,24,69.3,24,1017.8,24,17,24,9.8,24,10.3,24,22,32.1,91, ,70, ,0,G,999.9,10000
74486094789,2025/6/23,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",83.5,24,75.3,24,1017.8,24,16.9,24,9.8,24,6.2,24,13,999.9,91, ,72, ,0.08,G,999.9,0
74486094789,2025/6/24,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",87.1,24,72.6,24,1018,24,17.2,24,9.2,24,6.7,24,13,20,102, ,75, ,0,G,999.9,0
74486094789,2025/6/25,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",90,24,70.6,24,1016.3,24,15.5,24,10,24,7.4,24,12,17.1,102, ,75.9, ,0,G,999.9,0
74486094789,2025/6/26,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78,24,67.7,24,1016.8,20,16.3,24,10,24,8.4,24,18.1,24.1,84,*,69.8,*,0.14,G,999.9,0
74486094789,2025/6/27,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",68.3,24,55.1,24,1023.2,23,22.3,24,10,24,10.1,24,14,24.1,84.9, ,64, ,0.08,G,999.9,10000
74486094789,2025/6/28,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70.3,24,64.7,24,1019.2,20,19,24,7.6,24,6.4,24,13,17.1,82, ,64, ,0.08,G,999.9,10000
74486094789,2025/6/29,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",81.2,24,71.7,24,1014.8,24,14,24,9.8,24,8.1,24,14,15,91.9, ,64, ,0,H,999.9,10000
74486094789,2025/6/30,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",79.6,24,70.9,24,1015.3,24,14.5,24,9.5,24,6.2,24,12,999.9,91.9, ,71.1, ,0,G,999.9,0
74486094789,2025/7/1,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78.8,24,73.7,24,1011.2,20,10.8,24,8.9,24,9.6,24,20,28,91, ,71.1, ,0.17,G,999.9,10010
74486094789,2025/7/2,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.1,24,71.7,24,1011.2,21,10.3,24,9.8,24,7.6,24,11.1,999.9,91, ,73.9, ,0.24,G,999.9,10000
74486094789,2025/7/3,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",79.9,24,68.1,24,1010.5,22,9.7,24,9.8,24,7.1,24,24.1,31.1,89.1, ,73, ,0.01,G,999.9,10010
74486094789,2025/7/4,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.5,24,59.2,24,1016.2,24,15.4,24,10,24,9,24,15.9,24.1,89.1, ,68, ,0,G,999.9,0
74486094789,2025/7/5,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76,24,60.5,24,1020.7,24,19.9,24,10,24,6.6,24,15,22,87.1, ,66.9, ,0,G,999.9,0
74486094789,2025/7/6,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.7,24,66.1,24,1018.6,24,17.9,24,10,24,11.7,24,17.1,25.1,86, ,66.9, ,0,G,999.9,0
74486094789,2025/7/7,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78.7,24,74.4,24,1016,21,15,24,9.2,24,12.4,24,18.1,26,87.1, ,71.1, ,0,G,999.9,0
74486094789,2025/7/8,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",82.5,24,75,24,1014.5,20,13.6,24,8.7,24,8.2,24,26,36.9,93, ,75, ,0.01,G,999.9,10010
74486094789,2025/7/9,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",80.1,24,73.5,24,1015.5,22,14.6,24,9.9,24,10.4,24,15.9,24.1,93, ,75, ,0.26,G,999.9,10010
74486094789,2025/7/10,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.1,24,71.1,24,1014.6,23,13.8,24,9.9,24,5.2,24,12,999.9,89.1, ,73, ,0.12,G,999.9,10000
74486094789,2025/7/11,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.2,24,71.3,24,1016.5,20,15.6,24,9.6,24,5.8,24,9.9,999.9,82, ,72, ,0.06,G,999.9,10000
74486094789,2025/7/12,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.2,24,71.2,24,1018.5,21,17.7,24,9.9,24,6.2,24,13,14,82.9, ,72, ,0,G,999.9,0
74486094789,2025/7/13,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.4,24,70.5,24,1018.9,21,18.2,24,9.3,24,6.5,24,9.9,999.9,82.9, ,72, ,0.02,G,999.9,10000
74486094789,2025/7/14,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",79.9,24,74.1,24,1017.8,20,17.2,24,10,24,9.5,24,18.1,22.9,87.1, ,72, ,0.01,G,999.9,10010
74486094789,2025/7/15,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",78,24,73.9,24,1018,18,17.3,24,8.6,24,6.2,24,9.9,999.9,87.1, ,73.9, ,1.36,G,999.9,10010
74486094789,2025/7/16,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",81,24,76.5,24,1017,24,16.2,24,9.8,24,7.9,24,14,22.9,84.9,*,77,*,0.35,G,999.9,0
74486094789,2025/7/17,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",83.5,24,74.9,24,1012,24,11.3,24,10,24,12.7,24,18.1,24.1,91.9,*,78.1,*,0,G,999.9,10000
74486094789,2025/7/18,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",82.7,24,62.4,24,1014.8,24,13.9,24,10,24,12.5,24,18.1,25.1,90, ,78.1, ,0,G,999.9,0
74486094789,2025/7/19,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.4,24,64.6,24,1019.1,24,18,24,10,24,6.5,24,12,15.9,82,*,70,*,0,G,999.9,0
74486094789,2025/7/20,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",79.1,24,72.8,24,1011.7,21,10.5,24,9.5,24,6.4,24,15,999.9,87.1,*,75.9,*,0.03,G,999.9,10000
74486094789,2025/7/21,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",80.9,24,65.1,24,1011,24,9.8,24,10,24,8.3,24,15.9,21,87.1, ,72, ,0.16,G,999.9,0
74486094789,2025/7/22,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",74.7,24,59.1,24,1018.6,24,17.9,24,10,24,8.7,24,12,20,87.1, ,68, ,0,G,999.9,0
74486094789,2025/7/23,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",74.9,24,62.2,24,1023.5,24,22.7,24,10,24,6.9,24,15.9,19,84.9, ,66, ,0,G,999.9,0
74486094789,2025/7/24,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.8,24,64,24,1022.5,24,21.8,24,10,24,11.2,24,19,27,84.9, ,66, ,0,G,999.9,0
74486094789,2025/7/25,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",81.9,24,71,24,1015.4,23,14.4,24,10,24,11.4,24,19,22,93.2,*,75,*,0,G,999.9,10010
74486094789,2025/7/26,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",81.4,24,65.8,24,1017.7,24,16.9,24,8.7,24,10.1,24,15,21,93, ,73.9, ,0.12,G,999.9,0
74486094789,2025/7/27,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.2,24,68.4,24,1017.2,24,16.6,24,7.6,24,8.7,24,13,999.9,84.9, ,72, ,0,G,999.9,10000
74486094789,2025/7/28,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",84,24,71.8,24,1014.8,24,14,24,9.9,24,6.7,24,12,15,93, ,72, ,0.01,G,999.9,0
74486094789,2025/7/29,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",83.9,24,74.6,24,1015.6,24,14.8,24,9.7,24,7,24,15.9,999.9,96.1, ,73, ,0,G,999.9,0
74486094789,2025/7/30,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",86.8,24,71,24,1015.1,24,14.3,24,10,24,7.4,24,15,21,96.1, ,75, ,0,G,999.9,0
74486094789,2025/7/31,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",82.3,24,74.1,24,1014.7,19,13.9,24,9.3,24,6.9,24,13,999.9,95, ,75, ,0,G,999.9,10010
74486094789,2025/8/1,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",69.1,24,62.9,24,1020.7,17,18.9,24,9.1,24,12.3,24,20,28.9,75,*,64.4,*,0.64,G,999.9,10000
74486094789,2025/8/2,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70.7,24,60.3,24,1023.5,24,22.8,24,10,24,5.6,24,9.9,999.9,80.1, ,62.1, ,0,G,999.9,0
74486094789,2025/8/3,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",72.9,24,57.1,24,1021.8,24,20.9,24,10,24,5.6,24,11.1,999.9,82.9, ,62.1, ,0,G,999.9,0
74486094789,2025/8/4,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",74.9,24,60.1,24,1020.8,24,19.6,24,10,24,5.4,24,11.1,999.9,89.1, ,63, ,0,G,999.9,0
74486094789,2025/8/5,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",75.4,24,66.5,24,1024.3,24,23.5,24,9,24,5.9,24,12,999.9,86, ,66, ,0,G,999.9,0
74486094789,2025/8/6,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",73.4,24,65.2,24,1028.6,24,27.8,24,9.3,24,7.1,24,14,999.9,84.9, ,68, ,0,G,999.9,0
74486094789,2025/8/7,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",71.8,24,60.9,24,1028.1,24,27.3,24,9.7,24,7.8,24,15,20,80.1, ,66, ,0.02,G,999.9,10000
74486094789,2025/8/8,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70,24,54.3,24,1025.4,24,24.6,24,10,24,6.6,24,12,17.1,79, ,60.1, ,0,G,999.9,0
74486094789,2025/8/9,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70.5,24,57.4,24,1023.9,24,23.2,24,10,24,5.3,24,9.9,999.9,82, ,57.9, ,0,G,999.9,0
74486094789,2025/8/10,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",74.6,24,58.9,24,1023.8,24,23,24,10,24,6.7,24,15.9,999.9,84.9,*,66.9,*,0,G,999.9,0
74486094789,2025/8/11,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.5,24,63.8,24,1023,24,22.1,24,10,24,8.8,24,12,999.9,84.9, ,66, ,0,G,999.9,0
74486094789,2025/8/12,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76.3,24,68.2,24,1019.1,24,18.3,24,10,24,8.8,24,17.1,21,86, ,68, ,0,G,999.9,0
74486094789,2025/8/13,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.5,24,72.7,24,1013.4,24,12.6,24,10,24,10.4,24,19,35.9,84.9, ,68, ,0,G,999.9,10010
74486094789,2025/8/14,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.6,24,71.4,24,1012.3,22,11.3,24,9.7,24,6.3,24,9.9,999.9,84.9, ,72, ,0.57,G,999.9,10010
74486094789,2025/8/15,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",79.5,24,67.1,24,1018.5,24,17.7,24,9.9,24,7.8,24,11.1,999.9,86, ,73.9, ,0,G,999.9,0
74486094789,2025/8/16,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",75.8,24,68.4,24,1020.7,24,20.1,24,10,24,6.3,24,11.1,999.9,80.1,*,73.4,*,0,G,999.9,0
74486094789,2025/8/17,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",77.5,24,70,24,1014.4,24,13.6,24,10,24,9.9,24,20,26,84.9, ,72, ,0,G,999.9,10010
74486094789,2025/8/18,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",71.6,24,62.5,24,1017.2,23,16.2,24,10,24,10,24,15.9,22.9,84.9, ,66, ,0.08,G,999.9,10000
74486094789,2025/8/19,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",68.2,24,53.7,24,1022.8,24,22.1,24,10,24,9.2,24,15,21,78.1, ,62.1, ,0,G,999.9,0
74486094789,2025/8/20,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",67.1,24,60.6,24,1018.8,23,17.9,24,7.6,24,9.4,24,14,22,82, ,62.1, ,0,G,999.9,10000
74486094789,2025/8/21,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",64.6,24,58.9,24,1014.8,20,14.2,24,8.4,24,14.9,24,19,32.1,73.9,*,60.8,*,1.03,G,999.9,10000
74486094789,2025/8/22,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",70.5,24,49.9,24,1015.1,24,14.3,24,10,24,9.6,24,14,24.1,82,*,61,*,0.04,G,999.9,0
74486094789,2025/8/23,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",72,24,56.4,24,1018.5,24,17.8,24,10,24,9.8,24,17.1,26,79, ,64.9, ,0,G,999.9,0
74486094789,2025/8/24,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",72.9,24,64.5,24,1015.5,24,14.9,24,9.9,24,11.4,24,17.1,24.1,80.1, ,64.9, ,0,G,999.9,0
74486094789,2025/8/25,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",76,24,62.2,24,1009.9,22,9.1,24,9.9,24,7.5,24,15.9,21,86,*,68,*,0,G,999.9,0
74486094789,2025/8/26,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",72.3,24,51.7,24,1015,24,14.3,24,10,24,10,24,15.9,21,78.1,*,64,*,0,G,999.9,0
74486094789,2025/8/27,40.63915,-73.7639,2.7,"JFK INTERNATIONAL AIRPORT, NY US",71.8,4,49,4,1016.8,4,15.9,4,10,4,8.4,4,9.9,999.9,73.9,*,69.1,*,0,G,999.9,0
